AirportID,FacilityName,Type,SourceUserName,Latitude,Longitude,Preferred
KFME,"TIPTON, FORT MEADE USA",A,,39.08538667,-76.75941444,1
KFMH,"OTIS ANGB, FALMOUTH USA",A,,41.65913,-70.52281361,1
KFMN,"FOUR CORNERS RGNL, FARMINGTON USA",A,,36.74125,-108.2299444,1
KFMY,"PAGE FLD, FORT MYERS USA",A,,26.58661111,-81.86325,1
KFNL,"Fort Collins Loveland Muni",A,,40.4518280029297,-105.011337280273,1
KFNT,"Bishop International",A,,42.9654235839844,-83.7436294555664,1
KFOD,"FORT DODGE RGNL, FORT DODGE USA",A,,42.55119444,-94.19183333,1
KFOE,"FORBES FLD, TOPEKA USA",A,,38.95094444,-95.66361111,1
KFOK,"THE FRANCIS S GABRESKI, WEST HAMPTON BEACH USA",A,,40.84366667,-72.63177778,1
KFPR,"St Lucie County International Airport",A,,27.4974727630615,-80.3726348876953,1
KFRG,"Republic Airport",A,,40.7288017272949,-73.4133987426758,1
KFRI,"MARSHALL AAF, FORT RILEY USA",A,,39.05264111,-96.7644875,1
KFSD,"Sioux Falls",A,,43.5820121765137,-96.7419128417969,1
KFSI,"HENRY POST AAF, FORT SILL USA",A,,34.64983333,-98.40216667,1
KFSM,"FORT SMITH RGNL, FORT SMITH USA",A,,35.33658333,-94.36744444,1
KFST,"Fort Stockton Pecos Co",A,,30.9156665802002,-102.916137695313,1
KFTK,"GODMAN AAF, FORT KNOX USA",A,,37.90720819,-85.97156961,1
KFTW,"FORT WORTH MEACHAM INTERNATIONAL, FORT WORTH USA",A,,32.81977778,-97.36244444,1
KFTY,"Fulton County Airport Brown Field",A,,33.7790985107422,-84.5214004516602,1
KFUL,"Fullerton Municipal Airport",A,,33.87201417,-117.9797842,1
KFVE,"Northern Aroostook Regional Airport",A,,47.2855567932129,-68.3127746582031,1
KFWA,"Fort Wayne",A,,40.9784736633301,-85.1951370239258,1
KFWL,"Rawlins Municipal Airport-Harvey Field",A,,41.8055992126465,-107.19994354248,0
KFXE,"FORT LAUDERDALE EXECUTIVE, FORT LAUDERDALE USA",A,,26.19727936,-80.17070628,1
KFYV,"DRAKE FLD, FAYETTEVILLE USA",A,,36.00508333,-94.17005556,1
KFZG,"Fitzgerald Municipal Airport",A,,31.6839046478271,-83.2709045410156,1
KGAD,"Northeast Alabama Regional Airport",A,,33.9726486206055,-86.0890808105469,1
KGAG,"GAGE, GAGE USA",A,,36.29553889,-99.77642361,1
KGAI,"Montgomery County Airpark",A,,39.16833333,-77.166,1
KGBD,"Great Bend Municipal",A,,38.344165802002,-98.8591690063477,1
KGCC,"Gillette-Campbell County Airport",A,,44.3489151000977,-105.539360046387,1
KGCK,"GARDEN CITY RGNL, GARDEN CITY USA",A,,37.92752778,-100.7244167,1
KGCN,"Grand Canyon National Park Airport",A,,35.9523620605469,-112.14697265625,1
KGDV,"Dawson Community Airport",A,,47.1386108398438,-104.807220458984,1
KGDW,"Gladwin Zettel Memorial Airport",A,,43.970588684082,-84.4750213623047,1
KGED,"Sussex Co",A,,38.6891937255859,-75.35888671875,1
KGEG,"SPOKANE INTERNATIONAL, SPOKANE USA",A,,47.61902778,-117.5352222,1
KGEO,"Brown County Airport",A,,38.8819465637207,-83.8827362060547,1
KGFK,"GRAND FORKS INTERNATIONAL, GRAND FORKS USA",A,,47.94726658,-97.17378069,1
KGGE,"Georgetown County Airport",A,,33.3114013671875,-79.3203125,1
KGGG,"EAST TEXAS RGNL, LONGVIEW USA",A,,32.38401444,-94.71148667,1
KGGW,"Wokal Field Glasgow International Airport",A,,48.2125015258789,-106.61499786377,1
KGHG,"Marshfield Municipal Airport",A,,42.0982513427734,-70.6721420288086,1
KGIF,"Gilbert Airport",A,,28.0627784729004,-81.7533340454102,1
KGJT,"Grand Junction Regional",A,,39.1224136352539,-108.526733398438,1
KGKY,"Arlington Municipal",A,,32.6638603210449,-97.0942764282227,1
KGLD,"Renner Fld",A,,39.3706207275391,-101.698989868164,1
KGLS,"SCHOLES INTERNATIONAL AT GALVESTON, GALVESTON USA",A,,29.26533333,-94.86041667,1
KGNT,"GRANTS MILAN MUNI, GRANTS USA",A,,35.16727778,-107.9020556,1
KGNV,"GAINESVILLE RGNL, GAINESVILLE USA",A,,29.69005556,-82.27177778,1
KGON,"Groton New London",A,,41.3300552368164,-72.0451354980469,1
KGPT,Gulfport-Biloxi,A,,30.4072780609131,-89.0701141357422,1
KGPZ,"Grand Rapids Itasca County",A,,47.211109161377,-93.5097198486328,1
KGQQ,"Galion Municipal Airport",A,,40.7533874511719,-82.7238082885742,1
KGRB,"AUSTIN STRAUBEL INTERNATIONAL, GREEN BAY USA",A,,44.48463889,-88.12972222,1
KGRF,"GRAY AAF, FORT LEWIS USA",A,,47.07922222,-122.5807778,1
KGRI,"Central Nebraska Regional Airport",A,,40.9674987792969,-98.3096008300781,1
KGRK,"ROBERT GRAY AAF, KILLEEN USA",A,,31.06725,-97.82891667,1
KGRR,"GERALD R FORD INTERNATIONAL, GRAND RAPIDS USA",A,,42.88083333,-85.52280556,1
KGSB,"SEYMOUR JOHNSON AFB, GOLDSBORO USA",A,,35.33938472,-77.96059167,1
KGSO,"Piedmont Triad",A,,36.0977516174316,-79.9373092651367,1
KGSP,"Greenville-Spartanburg International",A,,34.8955574035645,-82.2188873291016,1
KGTB,"WHEELER SACK AAF, FORT DRUM USA",A,,44.05561383,-75.71989772,1
KGTF,"GREAT FALLS INTERNATIONAL, GREAT FALLS USA",A,,47.48265392,-111.37061,1
KGTR,"Golden Triangle Regional Airport",A,,33.4503326416016,-88.5913619995117,1
KGTU,"Georgetown Municipal Airport",A,,30.6788082122803,-97.6793823242188,1
KGUC,"Gunnison - Crested Butte",A,,38.5338897705078,-106.933059692383,1
KGUP,"Gallup Muni",A,,35.511058807373,-108.789306640625,1
KGUR,"CAMP GUERNSEY",A,,42.25975,-104.7283056,0
KGUS,"GRISSOM ARB, PERU USA",A,,40.64809444,-86.15211944,1
KGVL,"Lee Gilmer Memorial Airport",A,,34.2726287841797,-83.8302230834961,1
KGVQ,"Genesee County Airport",A,,43.0317497253418,-78.1696701049805,1
KGVT,"MAJORS, GREENVILE USA",A,,33.06783889,-96.0653325,1
KGVW,"RICHARDS GEBAUR MEMORIAL, GRANDVIEW USA",A,,38.84333333,-94.56055556,1
KGWO,"GREENWOOD LEFLORE, GREENWOOD USA",A,,33.49429914,-90.08479878,1
KGXF,"GILA BEND AF AUX",A,,32.88754667,-112.719885,0
KGYR,"Phoenix Goodyear",A,,33.4237251281738,-112.374458312988,1
KGYY,"Gary Chicago International Airport",A,,41.6162986755371,-87.4128036499023,1
KGZH,"MIDDLETON FIELD",A,,31.415,-87.04336111,0
KHAB,"MARION COUNTY-RANKIN FITE",A,,34.11694444,-87.99822222,0
KHAO,"Bulter County Regional Airport",A,,39.3637504577637,-84.5219421386719,1
KHBR,"HOBART MUNI, HOBART USA",A,,34.99130556,-99.05138889,1
KHDI,"Hardwick Field Airport",A,,35.2200012207031,-84.8323669433594,1
KHDN,"Yampa Valley",A,,40.4811820983887,-107.217658996582,1
KHDO,"Hondo Municipal Airport",A,,29.3591003417969,-99.1774978637695,1
KHFD,"HARTFORD BRAINARD, HARTFORD USA",A,,41.73672222,-72.64944444,1
KHGR,"Hagerstown Regional Richard A Henson Field",A,,39.7079010009766,-77.7294998168945,1
KHHR,"JACK NORTHROP FLD HAWTHORNE MUNI, HAWTHORNE USA",A,,33.92283972,-118.3351872,1
KHIB,"CHISHOLM HIBBING, HIBBING USA",A,,47.38658333,-92.83897222,1
KHIF,"HILL AFB, OGDEN USA",A,,41.12393889,-111.9730389,1
KHII,"Lake Havasu City Airport",A,,34.5711097717285,-114.358276367188,1
KHIO,"Portland Hillsboro",A,,45.5403938293457,-122.949821472168,1
KHKA,"BLYTHEVILLE MUNI",A,,35.94041667,-89.83080556,0
KHKY,"HICKORY RGNL, HICKORY USA",A,,35.74114639,-81.38954889,1
KHLN,"HELENA RGNL, HELENA USA",A,,46.60680556,-111.98275,1
KHLR,"HOOD AAF, FORT HOOD USA",A,,31.13874056,-97.71448417,1
KHMN,"HOLLOMAN AFB, ALAMOGORDO USA",A,,32.85185853,-106.1085374,1
KHMZ,"Bedford County",A,,40.086109161377,-78.5133361816406,1
KHND,"Henderson Executive Airport",A,,35.9727783203125,-115.13444519043,1
KHOB,"LEA CO RGNL, HOBBS USA",A,,32.6875,-103.2173333,1
KHON,"HURON RGNL, HURON USA",A,,44.38519444,-98.22855556,1
KHOP,"CAMPBELL AAF, HOPKINSVILLE USA",A,,36.67236056,-87.49248611,1
KHOT,"Memorial Field",A,,34.4780006408691,-93.0961990356445,1
KHOU,"WILLIAM P HOBBY, HOUSTON USA",A,,29.64541861,-95.27888889,1
KHPN,"WESTCHESTER CO, WHITE PLAINS USA",A,,41.06694444,-73.70755556,1
KHQU,"McDuffie County Airport",A,,33.5297317504883,-82.5169525146484,1
KHRL,"VALLEY INTERNATIONAL, HARLINGEN USA",A,,26.22711111,-97.65513889,1
KHRO,"BOONE CO, HARRISON USA",A,,36.26152056,-93.15472889,1
KHRT,"HURLBURT FLD, MARY ESTHER USA",A,,30.42783333,-86.68933333,1
KHST,"HOMESTEAD ARB, HOMESTEAD USA",A,,25.48855,-80.38356667,1
KHSV,"Huntsville International Airport-Carl T Jones Field",A,,34.6371955871582,-86.7750549316406,1
KHTL,"ROSCOMMON CO, HOUGHTON LAKE USA",A,,44.35986511,-84.67186014,1
KHTS,"Tri State Milton J Ferguson Field",A,,38.36669921875,-82.5579986572266,1
KHUA,"REDSTONE AAF, REDSTONE USA",A,,34.67865472,-86.6847825,1
KHUF,"TERRE HAUTE INTERNATIONAL HULMAN FLD, TERRE HAUTE USA",A,,39.45147222,-87.30758333,1
KHUL,"HOULTON INTERNATIONAL, HOULTON USA",A,,46.12460833,-67.79236111,1
KHUT,"Hutchinson Municipal Airport",A,,38.0654983520508,-97.8606033325195,1
KHVN,"Tweed-New Haven Airport",A,,41.2637481689453,-72.8868026733398,1
KHVR,"HAVRE CITY CO, HAVRE USA",A,,48.54297222,-109.7623333,1
KHWO,"NORTH PERRY, HOLLYWOOD USA",A,,26.00122222,-80.24072222,1
KHXD,"Hilton Head Airport",A,,32.2243614196777,-80.6974716186523,1
KHYA,"Barnstable Muni Boardman Polando Fld",A,,41.6693344116211,-70.2803573608398,1
KHYS,"Hays Regional Airport",A,,38.8422012329102,-99.2732009887695,1
KHZL,"Hazleton Municipal",A,,40.9891662597656,-76.0025024414063,1
KIAB,"MC CONNELL AFB, WICHITA USA",A,,37.623,-97.26733333,1
KIAD,"WASHINGTON DULLES INTERNATIONAL, WASHINGTON USA",A,,38.94744444,-77.45994444,1
KIAG,"NIAGARA FALLS INTERNATIONAL, NIAGARA FALLS USA",A,,43.10755725,-78.94584094,1
KIAH,"GEORGE BUSH INTCNTL HOUSTON, HOUSTON USA",A,,29.98443361,-95.34144222,1
KICT,"Wichita Eisenhower National Airport",A,,37.64994444,-97.43305556,1
KIDA,"Idaho Falls Rgnl",A,,43.5145568847656,-112.070747375488,1
KIGQ,"Lansing Municipal",A,,41.5349159240723,-87.5295257568359,1
KIJD,"Windham Airport",A,,41.744026184082,-72.1802215576172,1
KIKK,"GREATER KANKAKEE, KANKAKEE USA",A,,41.07138889,-87.84627778,1
KIKR,"ALBUQUERQUE INTERNATIONAL SUNPORT, KIRTLAND A.F.B. USA",A,,35.04,-106.6091667,1
KIKV,"Ankeny Regl Airport",A,,41.6913871765137,-93.5663909912109,1
KILG,"NEW CASTLE CO, WILMINGTON USA",A,,39.67872222,-75.60663889,1
KILM,"WILMINGTON INTERNATIONAL, WILMINGTON USA",A,,34.27061111,-77.90255556,1
KILN,"Wilmington Airborne Airpark",A,,39.427921295166,-83.7921142578125,1
KIMT,"Ford Airport",A,,45.818359375,-88.1145553588867,1
KIND,"INDIANAPOLIS INTERNATIONAL, INDIANAPOLIS USA",A,,39.71729914,-86.29466119,1
KINJ,"Hillsboro Muni",A,,32.0834846496582,-97.0972290039062,1
KINK,"WINKLER CO, WINK USA",A,,31.77980556,-103.2016944,1
KINL,"FALLS INTERNATIONAL, INTERNATIONAL FALLS USA",A,,48.56558333,-93.40216667,1
KINS,"INDIAN SPRINGS AF AUX, INDIAN SPRINGS USA",A,,36.58718222,-115.6733536,1
KINT,"SMITH REYNOLDS, WINSTON-SALEM USA",A,,36.13372222,-80.222,1
KINW,"Winslow-Lindbergh Regional Airport",A,,35.021915435791,-110.722526550293,1
KIPL,"IMPERIAL CO, IMPERIAL USA",A,,32.83421944,-115.5787444,1
KIPP,Glindbruchkippe,A,,52.3236999511719,10.1820001602173,0
KIPT,"WILLIAMSPORT RGNL, WILLIAMSPORT USA",A,,41.24166667,-76.92180556,1
KIRK,"Kirksville Regional Airport",A,,40.0934982299805,-92.5448989868164,1
KISM,"Kissimmee Gateway Airport",A,,28.2898063659668,-81.4370803833008,1
KISN,"SLOULIN FLD INTERNATIONAL, WILLISTON USA",A,,48.17793861,-103.6423467,1
KISO,"Kinston Regional Jetport",A,,35.3313903808594,-77.60888671875,1
KISP,"LONG ISLAND MAC ARTHUR, ISLIP USA",A,,40.79525,-73.10022222,1
KISW,"Alexander Field South Wood County Airport",A,,44.3606452941895,-89.8381423950195,1
KITH,"Ithaca Tompkins Rgnl",A,,42.4910278320313,-76.4584426879883,1
KIWA,"Phoenix-Mesa Gateway",A,,33.3078346252441,-111.654998779297,1
KIWS,"West Houston",A,,29.8181934356689,-95.672607421875,1
KIXD,"New Century AirCenter Airport",A,,38.8309173583984,-94.8903045654297,1
KIYK,"Inyokern Airport",A,,35.6588897705078,-117.829444885254,1
KJAC,"Jackson Hole Airport",A,,43.6073341369629,-110.737747192383,1
KJAN,"JACKSON INTERNATIONAL, JACKSON USA",A,,32.31116667,-90.07588889,1
KJAX,"JACKSONVILLE INTERNATIONAL, JACKSONVILLE USA",A,,30.49405556,-81.68786111,1
KJBR,"JONESBORO MUNI, JONESBORO USA",A,,35.83172222,-90.64641667,1
KJEF,"Jefferson City Memorial Airport",A,,38.5912017822266,-92.1560974121094,1
KJES,"Jesup-Wayne County Airport",A,,31.5538883209229,-81.8824996948242,1
KJFK,"JOHN F KENNEDY INTERNATIONAL, NEW YORK USA",A,,40.63975111,-73.77892556,1
KJFX,"WALKER COUNTY-BEVILL FIELD",A,,33.902,-87.31383333,0
KJHW,"Chautauqua County-Jamestown",A,,42.1533317565918,-79.258056640625,1
KJKA,"Jack Edwards Airport",A,,30.2896385192871,-87.6717758178711,1
KJLN,"Joplin Rgnl",A,,37.1518135070801,-94.4982681274414,1
KJMS,"Jamestown Regional Airport",A,,46.9296989440918,-98.6781997680664,1
KJOT,"Regional Airport",A,,41.5177764892578,-88.1755523681641,1
KJQF,"Concord Rgnl",A,,35.3877754211426,-80.7091369628906,1
KJST,"John Murtha Johnstown-Cambria County Airport",A,,40.3161125183105,-78.8338851928711,1
KJTC,"SPRINGERVILLE MUNI",A,,34.12941667,-109.3108611,0
KJVL,"Southern Wisconsin Regional Airport",A,,42.6202507019043,-89.0415573120117,1
KJXN,"Reynolds Field",A,,42.260555267334,-84.4605560302734,1
KJYL,"Plantation Airpark",A,,32.6452789306641,-81.5971145629883,1
KJYO,"Leesburg Executive Airport",A,,39.0779991149902,-77.5579986572266,1
KJZP,"Pickens County Airport",A,,34.4534721374512,-84.4572219848633,1
KKLS,"Kelso Longview",A,,46.1180000305176,-122.898391723633,1
KLAA,"Lamar Muni",A,,38.069694519043,-102.688499450684,1
KLAL,"Lakeland Linder Regional Airport",A,,27.9889163970947,-82.0185546875,1
KLAM,"Los Alamos Airport",A,,35.8798027038574,-106.269416809082,1
KLAN,"CAPITAL CITY, LANSING USA",A,,42.77863889,-84.58619444,1
KLAR,"Laramie Regional Airport",A,,41.3120994567871,-105.675003051758,1
KLAS,"MC CARRAN INTERNATIONAL, LAS VEGAS USA",A,,36.08005556,-115.15225,1
KLAW,"Lawton-Fort Sill Regional Airport",A,,34.5677146911621,-98.416633605957,1
KLAX,"LOS ANGELES INTERNATIONAL, LOS ANGELES USA",A,,33.9424955,-118.4080684,1
KLBB,"LUBBOCK INTERNATIONAL, LUBBOCK USA",A,,33.66363889,-101.8227778,1
KLBE,"Arnold Palmer Regional Airport",A,,40.2759017944336,-79.4048004150391,1
KLBF,"North Platte Regional Airport Lee Bird Field",A,,41.1262016296387,-100.68399810791,1
KLBL,"Liberal Muni",A,,37.0442237854004,-100.959861755371,1
KLBT,"Municipal Airport",A,,34.609806060791,-79.0595550537109,1
KLCH,"LAKE CHARLES RGNL, LAKE CHARLES USA",A,,30.12608333,-93.22341667,1
KLCK,"RICKENBACKER INTERNATIONAL, COLUMBUS USA",A,,39.81377778,-82.92780556,1
KLCQ,"Lake City Municipal Airport",A,,30.1819438934326,-82.5769424438477,1
KLDJ,"Linden Airport",A,,40.6174468994141,-74.2445907592773,1
KLEB,"Lebanon Municipal Airport",A,,43.6260986328125,-72.30419921875,1
KLEW,"Lewiston Maine",A,,44.0484733581543,-70.2835083007813,1
KLEX,"Blue Grass",A,,38.0364990234375,-84.6058883666992,1
KLFI,"LANGLEY AFB, HAMPTON USA",A,,37.08283333,-76.3605,1
KLFK,"ANGELINA CO, LUFKIN USA",A,,31.23401389,-94.75,1
KLFT,"LAFAYETTE RGNL, LAFAYETTE USA",A,,30.20525,-91.98761111,1
KLGA,"LA GUARDIA, NEW YORK USA",A,,40.77725,-73.87261111,1
KLGB,"LONG BEACH, LONG BEACH USA",A,,33.81775397,-118.151733,1
KLGC,"LaGrange-Callaway Airport",A,,33.008861541748,-85.0726089477539,1
KLGU,Logan-Cache,A,,41.7910003662109,-111.851997375488,1
KLHV,"William T. Piper Mem.",A,,41.1357765197754,-77.4223022460938,1
KLHW,"WRIGHT AAF, WRIGHT USA",A,,31.88830597,-81.56162086,1
KLHX,"La Junta Muni",A,,38.0497207641602,-103.509429931641,1
KLIT,"ADAMS FLD, LITTLE ROCK USA",A,,34.72944444,-92.22477778,1
KLKP,"Lake Placid Airport",A,,44.2644424438477,-73.9619445800781,1
KLKV,"Lake County Airport",A,,42.1611099243164,-120.399085998535,1
KLMT,"Klamath Falls Airport",A,,42.1561012268066,-121.733001708984,1
KLNA,"PALM BEACH CO PARK, WEST PALM BEACH USA",A,,26.59305556,-80.08506461,1
KLNK,"LINCOLN MUNI, LINCOLN USA",A,,40.85088889,-96.75911111,1
KLNN,"Lost Nation Municipal Airport",A,,41.6840286254883,-81.3897476196289,1
KLNR,"Tri-County Regional Airport",A,,43.2116661071777,-90.1816635131836,1
KLNS,"Lancaster Airport",A,,40.1217002868652,-76.2960968017578,1
KLOM,"Wings Field",A,,40.1375007629395,-75.2649993896484,1
KLOU,"BOWMAN FLD, LOUISVILLE USA",A,,38.228,-85.66372222,1
KLOZ,"London-Corbin Airport-MaGee Field",A,,37.0868873596191,-84.077392578125,1
KLPC,"Lompoc Airport",A,,34.665599822998,-120.467498779297,1
KLPR,"Lorain County Regional Airport",A,,41.3442764282227,-82.1776351928711,1
KLRD,"LAREDO INTERNATIONAL, LAREDO USA",A,,27.54419444,-99.46158333,1
KLRF,"LITTLE ROCK AFB, JACKSONVILLE USA",A,,34.91676944,-92.14654167,1
KLRU,"Las Cruces Intl",A,,32.2894172668457,-106.921974182129,1
KLSE,"La Crosse Municipal",A,,43.8789863586426,-91.2567138671875,1
KLSF,"LAWSON AAF, FORT BENNING USA",A,,32.33178986,-84.98715889,1
KLSV,"NELLIS AFB, LAS VEGAS USA",A,,36.23619722,-115.0342528,1
KLTS,"ALTUS AFB, ALTUS USA",A,,34.66646017,-99.26808622,1
KLUA,"Luray Caverns Airport",A,,38.6669425964355,-78.5005569458008,1
KLUF,"LUKE AFB, PHOENIX USA",A,,33.53496694,-112.3831996,1
KLUK,"CINCINNATI MUNI LUNKEN FLD, CINCINNATI USA",A,,39.10333333,-84.41861111,1
KLVK,"Livermore Municipal",A,,37.69338889,-121.8203611,1
KLVM,"Mission Field Airport",A,,45.699390411377,-110.448303222656,1
KLVS,"Las Vegas Muni",A,,35.6542205810547,-105.142387390137,1
KLWA,"South Haven Area Regional Airport",A,,42.3511962890625,-86.2556381225586,1
KLWB,"Greenbrier Valley Airport",A,,37.8583335876465,-80.3994445800781,1
KLWC,"Lawrence Municipal",A,,39.0091667175293,-95.2174987792969,1
KLWM,"Lawrence Municipal Airport",A,,42.7171936035156,-71.1234130859375,1
KLWS,"Lewiston Nez Perce Co",A,,46.3745002746582,-117.01538848877,1
KLWT,"Lewistown Municipal Airport",A,,47.0493011474609,-109.467002868652,1
KLYH,"Lynchburg Regional Preston Glenn Field",A,,37.3266983032227,-79.2004013061523,1
KLZU,"Gwinnett County Airport-Briscoe Field",A,,33.9780769348145,-83.9623794555664,1
KMAE,"Madera Municipal Airport",A,,36.9886093139649,-120.112442016602,1
KMAF,"MIDLAND INTERNATIONAL, MIDLAND USA",A,,31.94252778,-102.2019167,1
KMBL,"Manistee County-Blacker Airport",A,,44.2724990844727,-86.246940612793,1
KMBS,"Mbs Intl",A,,43.5329132080078,-84.0796432495117,1
KMCC,"MC CLELLAN AFLD, SACRAMENTO USA",A,,38.66763889,-121.4006111,1
KMCE,"Merced Municipal Airport",A,,37.2847213745117,-120.513885498047,1
KMCF,"MACDILL AFB, TAMPA USA",A,,27.84933333,-82.52116667,1
KMCI,"KANSAS CITY INTERNATIONAL, KANSAS CITY USA",A,,39.29760528,-94.71390556,1
KMCK,"McCook Regional Airport",A,,40.2063903808594,-100.592224121094,1
KMCN,"MIDDLE GEORGIA RGNL, MACON USA",A,,32.69285,-83.64921111,1
KMCO,"ORLANDO INTERNATIONAL, ORLANDO USA",A,,28.42939361,-81.30899306,1
KMDQ,"Madison County Executive Airport",A,,34.8610000610352,-86.5579986572266,1
KMDT,"HARRISBURG INTERNATIONAL, HARRISBURG USA",A,,40.19319067,-76.76262061,1
KMDW,"CHICAGO MIDWAY INTERNATIONAL, CHICAGO USA",A,,41.78597222,-87.75241667,1
KMEI,"Key Field",A,,32.3326225280762,-88.7518692016602,1
KMEM,"MEMPHIS INTERNATIONAL, MEMPHIS USA",A,,35.04241667,-89.97666667,1
KMER,"CASTLE, MERCED USA",A,,37.38047222,-120.5681944,1
KMFD,"Mansfield Lahm Regional",A,,40.8214149475098,-82.5166397094727,1
KMFE,"MC ALLEN MILLER INTERNATIONAL, MCALLEN USA",A,,26.17583333,-98.23861111,1
KMFI,"Marshfield Municipal Airport",A,,44.6368789672852,-90.189323425293,1
KMFR,"Rogue Valley Intl Medford",A,,42.3742294311523,-122.873497009277,1
KMGC,"Michigan City Municipal Airport",A,,41.7033004760742,-86.8210983276367,1
KMGE,"DOBBINS ARB, MARIETTA USA",A,,33.91528056,-84.51635278,1
KMGJ,"Orange County Airport",A,,41.5099868774414,-74.2646408081055,1
KMGM,"Montgomery Regional Airport ",A,,32.3006401062012,-86.3939743041992,1
KMGW,"Morgantown Muni Walter L Bill Hart Fld",A,,39.6429061889649,-79.9163131713867,1
KMGY,"Dayton-Wright Brothers Airport",A,,39.5889739990234,-84.2248611450195,1
KMHK,"Manhattan Reigonal",A,,39.1409721374512,-96.6708297729492,1
KMHR,"SACRAMENTO MATHER, SACRAMENTO USA",A,,38.55526381,-121.2972502,1
KMHT,"Manchester Regional Airport",A,,42.9325561523438,-71.4356689453125,1
KMHV,Mojave,A,,35.0593643188477,-118.15185546875,1
KMIA,"MIAMI INTERNATIONAL, MIAMI USA",A,,25.79536111,-80.29011111,1
KMIB,"MINOT AFB, MINOT USA",A,,48.41576944,-101.3580389,1
KMIV,"MILLVILLE MUNI, MILLVILLE USA",A,,39.36780556,-75.07222222,1
KMKC,"Charles B. Wheeler Downtown",A,,39.127498626709,-94.5988922119141,1
KMKE,"GENERAL MITCHELL INTERNATIONAL, MILWAUKEE USA",A,,42.9470795,-87.89706253,1
KMKG,"Muskegon County Airport",A,,43.1694984436035,-86.2381973266602,1
KMKL,"MC KELLAR SIPES RGNL, JACKSON USA",A,,35.59988889,-88.91561111,1
KMKO,"DAVIS FLD, MUSKOGEE USA",A,,35.65775,-95.36163889,1
KMKY,"Marco Islands",A,,25.9950275421143,-81.6725311279297,1
KMLB,"MELBOURNE INTERNATIONAL, MELBOURNE USA",A,,28.10275278,-80.64525694,1
KMLC,"MC ALESTER RGNL, MCALESTER USA",A,,34.88238889,-95.78347222,1
KMLD,"Malad City",A,,42.1699981689453,-112.289001464844,1
KMLI,"Quad City Intl",A,,41.4485282897949,-90.5075378417969,1
KMLJ,"Baldwin County Airport",A,,33.154224395752,-83.2414169311523,1
KMLS,"Frank Wiley Field",A,,46.4280014038086,-105.886001586914,1
KMLT,"MILLINOCKET MUNI, MILLINOCKET USA",A,,45.64783333,-68.68555556,1
KMLU,"MONROE RGNL, MONROE USA",A,,32.51086111,-92.03766667,1
KMMH,"Mammoth Yosemite Airport",A,,37.6240501403809,-118.837768554688,1
KMMI,"McMinn Co",A,,35.3991889953613,-84.561767578125,1
KMMU,"Morristown Municipal Airport",A,,40.7993507385254,-74.4148712158203,1
KMMV,"MC MINNVILLE MUNI, MACKMINNVILLE USA",A,,45.19454594,-123.1360681,1
KMNI,"Manning - Santee Cooper Regional AIrport",A,,33.58822222,-80.20619444,0
KMNM,"MENOMINEE MARINETTE TWIN CO, MACON USA",A,,45.12668806,-87.63854294,1
KMOB,"MOBILE RGNL, MOBILE USA",A,,30.69141667,-88.24283333,1
KMOD,"MODESTO CITY CO HARRY SHAM, MODESTO USA",A,,37.62583333,-120.9544167,1
KMOT,"MINOT INTERNATIONAL, MINOT USA",A,,48.25763889,-101.2780278,1
KMPV,"EDWARD F KNAPP STATE, MONTPELIER USA",A,,44.20348947,-72.56209756,1
KMQS,"Chester County G O Carlson Airport",A,,39.9789009094238,-75.8654022216797,1
KMQT,"SAWYER INTERNATIONAL, MARQUETTE USA",A,,46.533333,-87.566667,1
KMQY,"Smyrna Airport",A,,36.0089988708496,-86.5201034545898,1
KMRN,"Foothills Regional Airport",A,,35.8202323913574,-81.6115112304688,1
KMRY,"Monterey Peninsula",A,,36.5870018005371,-121.84294128418,1
KMSL,"Northwest Alabama Regional Airport",A,,34.7453002929688,-87.6101989746094,1
KMSN,"DANE CO RGNL TRUAX FLD, MADISON USA",A,,43.13987914,-89.33750447,1
KMSO,"Missoula Intl",A,,46.9163055419922,-114.090553283691,1
KMSP,"MINNEAPOLIS ST PAUL INTERNATIONAL, MINNEAPOLIS USA",A,,44.88195667,-93.22176556,1
KMSS,"MASSENA INTERNATIONAL RICHARDS FLD, MASSENA USA",A,,44.93583333,-74.84555556,1
KMSY,"LOUIS ARMSTRONG NEW ORLEANS INTERNATIONAL, NEW ORLEANS USA",A,,29.99338889,-90.25802778,1
KMTC,"SELFRIDGE ANGB, MOUNT CLEMENS USA",A,,42.60833333,-82.8355,1
KMTH,"Florida Keys Marathon Airport",A,,24.726110458374,-81.0513916015625,1
KMTJ,"Montrose Regional Airport",A,,38.5097923278809,-107.894241333008,1
KMUI,"MUIR AAF, MUIR USA",A,,40.43523558,-76.56862783,1
KMUO,"MOUNTAIN HOME AFB, MOUNTAIN HOME USA",A,,43.04359722,-115.8724306,1
KMVC,"MONROE COUNTY",A,,31.45805556,-87.35102778,0
KMVL,"Morrisville Stowe State Airport",A,,44.5349998474121,-72.6139984130859,1
KMVY,"Martha's Vineyard",A,,41.3916664123535,-70.6152801513672,1
KMWA,"Williamson Country Regional Airport",A,,37.754955291748,-89.0110931396484,1
KMWC,"Lawrence J Timmerman Airport",A,,43.1103897094727,-88.0344161987305,1
KMWH,"GRANT CO INTERNATIONAL, GRANT COUNTY AIRPORT USA",A,,47.20858333,-119.3191389,1
